"text","book","chapter"
"you thought of a bezoar all by yourself, did you, Harry?' she","Book 6: Half Blood Prince","chap-18"
"asked through gritted teeth.That's the individual spirit a real potion-maker needs!' said","Book 6: Half Blood Prince","chap-18"
"Slughorn happily, before Harry could reply. 'Just like his mother, she had","Book 6: Half Blood Prince","chap-18"
"the same intuitive grasp of potion-making, it's undoubtedly from Lily he gets","Book 6: Half Blood Prince","chap-18"
"it ... yes, Harry, yes, if you've got a bezoar to hand,","Book 6: Half Blood Prince","chap-18"
"of course that would do the trick ... although as they don't","Book 6: Half Blood Prince","chap-18"
"work on everything, and are pretty rare, it's still worth knowing how","Book 6: Half Blood Prince","chap-18"
"to mix antidotes ...'The only person in the room looking angrier than","Book 6: Half Blood Prince","chap-18"
"Hermione was Malfoy, who, Harry was pleased to see, had spilled some-thing","Book 6: Half Blood Prince","chap-18"
"that looked like cat sick over himself. Before either of them could","Book 6: Half Blood Prince","chap-18"
"express their fury that Harry had come top of the class by","Book 6: Half Blood Prince","chap-18"
"not doing any work, however, the bell rang.Time to pack up!' said","Book 6: Half Blood Prince","chap-18"
"Slughorn. 'And an extra ten points to Gryffindor for sheer cheek!'Still chuckling,","Book 6: Half Blood Prince","chap-18"
"he waddled back to his desk at the front of the dungeon.Harry","Book 6: Half Blood Prince","chap-18"
"dawdled behind, taking an inordinate amount of time to do up his","Book 6: Half Blood Prince","chap-18"
"bag. Neither Ron nor Hermione wished him luck as they left; both","Book 6: Half Blood Prince","chap-18"
"looked rather annoyed. At last Harry and Slughorn were the only two","Book 6: Half Blood Prince","chap-18"
"left in the room.'Come on, now, Harry, you'll be late for your","Book 6: Half Blood Prince","chap-18"
"next lesson,' said Slughorn affably, snapping the gold clasps shut on his dragonskin","Book 6: Half Blood Prince","chap-18"
"briefcase.'Sir,' said Harry, reminding himself irresistibly of Voldemort, '1 wanted to ask","Book 6: Half Blood Prince","chap-18"
"you something.''Ask away, then, my dear boy, ask away ...`'Sir, 1 wondered","Book 6: Half Blood Prince","chap-18"
"what you know about ... about Horcruxes?'Slughorn froze. His round face seemed","Book 6: Half Blood Prince","chap-18"
"to sink in upon itself. He licked his lips and said hoarsely,","Book 6: Half Blood Prince","chap-18"
"'What did you say?' 'I asked whether you know anything about Horcruxes,","Book 6: Half Blood Prince","chap-18"
"sir. You see -''Dumbledore put you up to this,' whispered Slughorn.His voice","Book 6: Half Blood Prince","chap-18"
"had changed completely. It was not genial any more, but shocked, terrified.","Book 6: Half Blood Prince","chap-18"
"He fumbled in his breast pocket and pulled out a handkerchief, mopping","Book 6: Half Blood Prince","chap-18"
"his sweating brow.'Dumbledore's shown you that - that memory,' said Slughorn. 'Well?","Book 6: Half Blood Prince","chap-18"
"Hasn't he?''Yes,' said Harry, deciding on the spot that it was best","Book 6: Half Blood Prince","chap-18"
"not to lie.'Yes, of course,' said Slughorn quietly, still dabbing at his","Book 6: Half Blood Prince","chap-18"
"white face. 'Of course ... well, if you've seen that memory, Harry,","Book 6: Half Blood Prince","chap-18"
"you'll know that I don't know anything - anything -he repeated the","Book 6: Half Blood Prince","chap-18"
"word forcefully '- about Horcruxes.'He seized his dragonskin briefcase, stuffed his handkerchief","Book 6: Half Blood Prince","chap-18"
"back into his pocket and marched to the dungeon door.'Sir,' said Harry","Book 6: Half Blood Prince","chap-18"
"desperately, 'I just thought there might be a bit more to the","Book 6: Half Blood Prince","chap-18"
"memory -''Did you?' said Slughorn. Then you were wrong, weren't you? WRONG!'He","Book 6: Half Blood Prince","chap-18"
"bellowed the last word and, before Harry could say another word, slammed","Book 6: Half Blood Prince","chap-18"
"the dungeon door behind him.Neither Ron nor Hermione was at all sympathetic","Book 6: Half Blood Prince","chap-18"
"when Harry told them of this disastrous interview Hermione was still seething","Book 6: Half Blood Prince","chap-18"
"at the way Harry had triumphed without doing the work properly. Ron","Book 6: Half Blood Prince","chap-18"
"was resentful that Harry hadn't slipped him a bezoar, too.'It would've just","Book 6: Half Blood Prince","chap-18"
"looked stupid if we'd both done it!' said Harry irritably. 'Look, I","Book 6: Half Blood Prince","chap-18"
"had to try and soften him up so I could ask him","Book 6: Half Blood Prince","chap-18"
"about Voldemort, didn't I? Oh, will you gel a grip!' he added","Book 6: Half Blood Prince","chap-18"
"in exasperation, as Ron winced at the sound of the name.Infuriated by","Book 6: Half Blood Prince","chap-18"
"his failure and by Ron and Hermione's atti-tudes, Harry brooded for the","Book 6: Half Blood Prince","chap-18"
"next few days over what to do next about Slughorn. He decided","Book 6: Half Blood Prince","chap-18"
"that, for the time being, he would let Slughorn think that he","Book 6: Half Blood Prince","chap-18"
"had forgotten all about Horcruxes; it was surely best to lull him","Book 6: Half Blood Prince","chap-18"
"into a false sense of security before returning to the attack.When Harry","Book 6: Half Blood Prince","chap-18"
"did noi question Slughorn again, the Potions master reverted to his usual","Book 6: Half Blood Prince","chap-18"
"affectionate treatment of him, and appeared to have put the matter from","Book 6: Half Blood Prince","chap-18"
"his mind. Harry awaited an invitation to one of his little evening","Book 6: Half Blood Prince","chap-18"
"parties, determined to accept this time, even if he had to reschedule","Book 6: Half Blood Prince","chap-18"
"Quidditch prac- tice. Unfortunately, however, no such invitation arrived. Harry checked with","Book 6: Half Blood Prince","chap-18"
"Hermione and Ginny: neither of them had received an invitation and nor,","Book 6: Half Blood Prince","chap-18"
"as far as they knew, had anybody else. Harry could not help","Book 6: Half Blood Prince","chap-18"
"wondering whether this meant that Slughorn was not quite as forgetful as","Book 6: Half Blood Prince","chap-18"
"he appeared, simply determined to give Harry no additional opportunities to question","Book 6: Half Blood Prince","chap-18"
"him.Meanwhile, the Hogwarts library had failed Hermione for the first lime in","Book 6: Half Blood Prince","chap-18"
"living memory. She was so shocked, she even forgot that she was","Book 6: Half Blood Prince","chap-18"
"annoyed at Harry for his trick with the bezoar,'I haven't found one","Book 6: Half Blood Prince","chap-18"
"single explanation of what Horcruxes do!` she told him. 'Not a single","Book 6: Half Blood Prince","chap-18"
"one! I've been right through the restricted section and even in the","Book 6: Half Blood Prince","chap-18"
"most horrible books, where they tell you how to brew the most","Book 6: Half Blood Prince","chap-18"
"gruesome potions -nothing! All I could find was this, in the introduciion","Book 6: Half Blood Prince","chap-18"
"to Magick Mostc Evilc — listen — `of the Horcrux, wickedest of","Book 6: Half Blood Prince","chap-18"
"magical inventions, we shall not speak nor give direction` ... 1 mean,","Book 6: Half Blood Prince","chap-18"
"why mention it, then?' she said impatiently, slamming the old book shut;","Book 6: Half Blood Prince","chap-18"
"it let out a ghostly wail. 'Oh, shut up,' she snapped, stuffing","Book 6: Half Blood Prince","chap-18"
"it back into her bag. 'I asked whether you know anything about","Book 6: Half Blood Prince","chap-18"
"Horcruxes, sir. You see - 'Dumbledore put you up to this,' whispered","Book 6: Half Blood Prince","chap-18"
"Slughorn, His voice had changed completely. It was not genial any more,","Book 6: Half Blood Prince","chap-18"
"but shocked, terrified. He fumbled in his breast pocket and pulled out","Book 6: Half Blood Prince","chap-18"
"a handkerchief, mopping his sweating brow. 'Dumbledore's shown you that — that","Book 6: Half Blood Prince","chap-18"
"memory,' said Slughorn. 'Well? Hasn't he?' 'Yes,' said Harry, deciding on the","Book 6: Half Blood Prince","chap-18"
"spot that it was best not to lie. 'Yes, of course,' said","Book 6: Half Blood Prince","chap-18"
"Slughorn quietly, still dabbing at his white face. 'Of course ... well,","Book 6: Half Blood Prince","chap-18"
"if you've seen that memory, Harry, you'll know that I don't know","Book 6: Half Blood Prince","chap-18"
"anything - anything -he repeated the word forcefully '- about Horcruxes.' He","Book 6: Half Blood Prince","chap-18"
"seized his dragonskin briefcase, stuffed his handkerchief back into his pocket and","Book 6: Half Blood Prince","chap-18"
"marched to the dungeon door. 'Sir,' said Harry desperately, '1 just thought","Book 6: Half Blood Prince","chap-18"
"there might be a 'Did you?' said Slughorn. Then you were wrong,","Book 6: Half Blood Prince","chap-18"
"weren't you? WRONG!' He bellowed the last word and, before Harry could","Book 6: Half Blood Prince","chap-18"
"say another word, slammed the dungeon door behind him. Neither Ron nor Hermione","Book 6: Half Blood Prince","chap-18"
"was at all sympathetic when Harry told them of this disastrous interview.","Book 6: Half Blood Prince","chap-18"
"Hermione was still seething at the way Harry had triumphed without doing","Book 6: Half Blood Prince","chap-18"
"the work properly. Ron was resentful that Harry hadn't slipped him a","Book 6: Half Blood Prince","chap-18"
"bezoar, too. 'It would've just looked stupid if we'd both done it!'","Book 6: Half Blood Prince","chap-18"
"said Harry irritably. 'Look, 1 had to try and soften him up","Book 6: Half Blood Prince","chap-18"
"so 1 could ask him about Voldemort, didn't I? Oh, will you","Book 6: Half Blood Prince","chap-18"
"get a grip!' he added in exasperation, as Ron winced at the","Book 6: Half Blood Prince","chap-18"
"sound of Infuriated by his failure and by Ron and Hermione's atti-","Book 6: Half Blood Prince","chap-18"
"tudes, Harry brooded for the next few days over what to do","Book 6: Half Blood Prince","chap-18"
"next about Slughorn. He decided that, for the time being, he would","Book 6: Half Blood Prince","chap-18"
"let Slughorn think that he had forgotten all about Horcruxes; it was","Book 6: Half Blood Prince","chap-18"
"surely best to lull him into a false sense of security before","Book 6: Half Blood Prince","chap-18"
"returning to the attack. When Harry did not question Slughorn again, the","Book 6: Half Blood Prince","chap-18"
"Potions master reverted to his usual affectionate treatment of him, and appeared","Book 6: Half Blood Prince","chap-18"
"to have put the matter from his mind. Harry awaited an invitation","Book 6: Half Blood Prince","chap-18"
"to one of his little evening parties, determined to accept this time,","Book 6: Half Blood Prince","chap-18"
"even if he had to reschedule Quidditch prac-tice. Unfortunately, however, no such","Book 6: Half Blood Prince","chap-18"
"invitation arrived. Harry checked with Hermione and Ginny: neither of them had","Book 6: Half Blood Prince","chap-18"
"received an invitation and nor, as far as they knew, had anybody","Book 6: Half Blood Prince","chap-18"
"else. Harry could not help wondering whether this meant that Slughorn was","Book 6: Half Blood Prince","chap-18"
"not quite as forgetful as he appeared, simply determined to give Harry","Book 6: Half Blood Prince","chap-18"
"no additional opportunities to question him. Meanwhile, the Hogwarts library had failed","Book 6: Half Blood Prince","chap-18"
